game	PCSloMo_v0.24_Final	invaders	\N	\N	\N	\N	\N	Space Invaders	1978	Midway	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	invaders	invaders.h	\N	\N	2048	734f5ad8	ff6200af4c9110d8181249cbcef1a8a40fa40b7f	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	invaders	invaders.g	\N	\N	2048	6bfaca4a	16f48649b531bdef8c2d1446c429b5f414524350	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	invaders	invaders.f	\N	\N	2048	0ccead96	537aef03468f63c5b9e11dd61e253f7ae17d9743	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	invaders	invaders.e	\N	\N	2048	14e538b0	1d6ca0c99f9df71e2990b610deb9d7da0125e2d8	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	lrescue	\N	\N	\N	\N	\N	Lunar Rescue	1979	Taito	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.1	\N	\N	2048	2bbc4778	0167f1ac1501ab0b4c4e555023fa5efed59d56ae	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.2	\N	\N	2048	49e79706	bed675bb97d59ae0132c007ccead0d096ed2ddf1	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.3	\N	\N	2048	1ac969be	67ac47f45b9fa5c530bf6047bb7d5776b52847be	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.4	\N	\N	2048	782fee3c	668295e9d6d99084bb4e7c5491f00fe75f4f5a88	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.5	\N	\N	2048	58fde8bc	663665ac5254204c1eba18357d9867034eae55eb	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	lrescue	lrescue.6	\N	\N	2048	bfb0f65d	ea0943d764a16094b6e2289f62ef117c9f838c98	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	seawolf	\N	\N	\N	\N	\N	Sea Wolf	1976	Midway	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	seawolf	sw0041.h	\N	\N	1024	8f597323	b538277d3a633dd8a3179cff202f18d322e6fe17	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	seawolf	sw0042.g	\N	\N	1024	db980974	cc2a99b18695f61e0540c9f6bf8fe3b391dde4a0	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	seawolf	sw0043.f	\N	\N	1024	e6ffa008	385198434b08fe4651ad2c920d44fb49cfe0bc33	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	seawolf	sw0044.e	\N	\N	1024	c3557d6a	bd345dd72fed8ce15da76c381782b025f71b006f	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	galxwars	\N	\N	\N	\N	\N	Galaxy Wars	1979	Taito	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.0	\N	\N	1024	608bfe7f	a41a40a2f0a1bb61a70b9ff8a7da925ab1db7f74	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.1	\N	\N	1024	a810b258	030a72fffcf240f643bc3006028cb4883cf58bbc	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.2	\N	\N	1024	74f31781	1de70e8ebbb26eea20ffedb7bd0ca051a67f45e7	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.3	\N	\N	1024	c88f886c	4d705fbb97e3868c3f6c90c5e5753ad17cfbf5d6	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.4	\N	\N	1024	ae4fe8fb	494f44167dc84e4515b769c12f6e24419461dce4	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	galxwars	galxwars.5	\N	\N	1024	37708a35	df6fd521ddfa146ef93e390e47741bdbfda1e7ba	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	desterth	\N	\N	\N	\N	\N	Destination Earth	1979	bootleg	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	36_h.bin	\N	\N	2048	f86923e5	d19935ba3d2c1c2553b3779f1a7ad8856c003dae	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	35_g.bin	\N	\N	2048	797f440d	a96917f2296ae467acc795eacc1533a2a2d2f401	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	34_f.bin	\N	\N	2048	993d0846	6be0c45add41fa7e43cac96c776cd0ebb45ade7b	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	33_e.bin	\N	\N	2048	8d155fc5	1ef5e62d71abbf870c027fa1e477121ff124b8da	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	32_d.bin	\N	\N	2048	3f531b6f	2fc1f4912688986650e20a050a5d63ddecd4267e	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	31_c.bin	\N	\N	2048	ab019c30	33931510a722168bcf7c30d22eac9345576b6631	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	desterth	42_b.bin	\N	\N	2048	ed9dbac6	4553f445ac32ebb1be490b02df4924f76557e8f9	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	clowns	\N	\N	\N	\N	\N	Clowns	1978	Midway	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	h2.cpu	\N	\N	1024	ff4432eb	997aee1e3669daa1d8169b4e103d04baaab8ea8d	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	g2.cpu	\N	\N	1024	676c934b	72b681ca9ef23d820fdd297cc417932aecc9677b	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	f2.cpu	\N	\N	1024	00757962	ef39211493393e97284a08eea63be0757643ac88	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	e2.cpu	\N	\N	1024	9e506a36	8aad486a72d148d8b03e7bec4c12abd14e425c5f	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	d2.cpu	\N	\N	1024	d61b5b47	6051c0a2e81d6e975e82c2d48d0e52dc0d4723e3	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	clowns	c2.cpu	\N	\N	1024	154d129a	61eebb319ee3a6be598b764b295c18a93a953c1e	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	astrof2	\N	\N	\N	\N	\N	Astro Fighter (set 1)	1980	Data East	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.6	\N	\N	2048	d6cd13a4	359b00b02f4256f1138c8526214c6a34d2e5b47a	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.5	\N	\N	2048	6fd3c4df	73aad03e2588ac9f249d5751eb4a7c7cd12fd3b9	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.4	\N	\N	2048	9612dae3	8ee1797c212e06c381972b7b555f240ff317d75d	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.3	\N	\N	2048	5a0fef42	92a575abdf17bbb5ed6bc67479049523a985aa75	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.2	\N	\N	2048	69f8a4fc	9f9a935f19187640018009ade92f8993912ef6c2	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof2	afii.1	\N	\N	2048	322c09d2	89723e3d998ff9cb9b174bca4b072b412b290c04	\N	\N	\N	\N	\N	\N	
game	PCSloMo_v0.24_Final	astrof	\N	\N	\N	\N	\N	Astro Fighter (set 3)	1980	Data East	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof	kei2	\N	\N	1024	9f0bd355	45db9229dcd8bbd366ff13c683625c3d1c175598	\N	\N	\N	\N	\N	\N	
game_rom	PCSloMo_v0.24_Final	astrof	keii	\N	\N	1024	71f229f0	be426360567066df01fb428dc5cd2d6ef01a4cf7	\N	\N	\N	\N	\N	\N	
