game	Nebula_Jukebox_v2.9	forgottn	\N	\N	\N	\N	\N	Forgotten Worlds (US) [sound only]	1988	Capcom	\N	\N	\N	
game_comment	Nebula_Jukebox_v2.9	forgottn	 Capcom CPS-1	
game_rom	Nebula_Jukebox_v2.9	forgottn	lwu00	\N	\N	65536	59df2a63	dfe1fffc7a17179a80a2ae623e93b30a7d6df20d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	forgottn	lw-03u	\N	\N	131072	807d051f	720e4733787b9b11f4d1cdce0892b69475802844	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	forgottn	lw-04u	\N	\N	131072	e6cd098e	667f6e5736f76a1c4c450c4e2035574ea89d7910	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	ghouls	\N	\N	\N	\N	\N	Ghouls'n Ghosts (World) [sound only]	1988	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ghouls	ghl26.bin	\N	\N	65536	3692f6e5	61b8438d60a39b4cf5062dff0a53228e8a4e4b5f	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	strider	\N	\N	\N	\N	\N	Strider (US set 1) [sound only]	1989	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	strider	strider.09	\N	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	strider	strider.18	\N	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	strider	strider.19	\N	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	dw	\N	\N	\N	\N	\N	Dynasty Wars (World) [sound only]	1989	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dw	23.bin	\N	\N	65536	b3b79d4f	2b960545741d3b9a53ffbf3ed83030392aa02698	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dw	d_wars19.12c	\N	\N	131072	068741db	ab48aff639a7ac218b7d5304145e10e92d61fd9f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dw	d_wars18.11c	\N	\N	131072	ac6e307d	b490ce625bb7ce0904b0fd121fbfbd5252790f7a	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	willow	\N	\N	\N	\N	\N	Willow (US) [sound only]	1989	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	willow	wl_09.rom	\N	\N	65536	f6b3d060	0ed2e2f64ba53ba2c371b66ab1e52e40b16d8baf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	willow	wl_18.rom	\N	\N	131072	bde23d4d	d1fee2f99c858dfb07edcd600da491c7b656afe0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	willow	wl_19.rom	\N	\N	131072	683898f5	316a77b663d78c8b9ff6d85756cb05aaaeef4003	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	unsquad	\N	\N	\N	\N	\N	U.N. Squadron (US) [sound only]	1989	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	unsquad	unsquad.09	\N	\N	65536	f3dd1367	09eef72e862ac6b1a5cce5a45938b45bf4e456ad	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	unsquad	unsquad.18	\N	\N	131072	584b43a9	7820815c8c67d484baf2fdad7e55d8c14b98b860	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	ffight	\N	\N	\N	\N	\N	Final Fight (World) [sound only]	1989	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ffight	ff09-09.bin	\N	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ffight	ff18-18.bin	\N	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ffight	ff19-19.bin	\N	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	1941	41_09.rom	\N	\N	65536	0f9d8527	3a00dd5772f38081fde11d8d61ba467379e2a636	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	1941	41_18.rom	\N	\N	131072	d1f15aeb	88089383f2d54fc97026a67f067d448eee5bd0c2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	1941	41_19.rom	\N	\N	131072	15aec3a6	8153c03aba005bab62bf0e8b3d15ec1c346326fd	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	mercs	\N	\N	\N	\N	\N	Mercs (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mercs	so2_09.rom	\N	\N	65536	d09d7c7a	8e8532be08818c855d9c3ce45716eb07cfab5767	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mercs	so2_18.rom	\N	\N	131072	bbea1643	d43d68a120550067bf0b181f88687ad230cd7908	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mercs	so2_19.rom	\N	\N	131072	ac58aa71	93102272e358bc49d3936302efdc5bb68df84d68	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	mtwins	\N	\N	\N	\N	\N	Mega Twins (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mtwins	ch_09.rom	\N	\N	65536	4d4255b7	81a76b58043af7252a854b7efc4109957ef0e679	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mtwins	ch_18.rom	\N	\N	131072	f909e8de	2dd5bd4076e7d5ded98b72919f868ea700df2e4f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	mtwins	ch_19.rom	\N	\N	131072	fc158cf7	294b93d0aea60663ffe96364671552e944a1264b	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	msword	\N	\N	\N	\N	\N	Magic Sword - Heroic Fantasy (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	msword	ms_9.rom	\N	\N	65536	57b29519	a6b4fc2b9595d1a49f2b93581f107b68d484d156	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	msword	ms_18.rom	\N	\N	131072	fb64e90d	d1a596ce2f8ac14a80b34335b173369a14b45f55	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	msword	ms_19.rom	\N	\N	131072	74f892b9	bf48db5c438154e7b96fd31fde1be4aad5cf25eb	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	cawing	\N	\N	\N	\N	\N	Carrier Air Wing (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	cawing	ca_9.rom	\N	\N	65536	96fe7485	10466889dfc6bc8afd3075385e241a16372efbeb	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	cawing	ca_18.rom	\N	\N	131072	4a613a2c	06e10644fc60925b85d2ca0888c9fa057bfe996a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	cawing	ca_19.rom	\N	\N	131072	74584493	5cfb15f1b9729323707972646313aee8ab3ac4eb	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	nemo	\N	\N	\N	\N	\N	Nemo (World) [sound only]	1990	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nemo	nm_09.rom	\N	\N	65536	0f4b0581	2e5a2885149c632abfaf4292a1bf032c13c8da6c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nemo	nm_18.rom	\N	\N	131072	bab333d4	c1d0fb61ec46f17eb7edf69e1ad5ac91b5d51daa	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nemo	nm_19.rom	\N	\N	131072	2650a0a8	e9e8cc1b27a2cb3e87124061fabcf42982f0611f	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	sf2	\N	\N	\N	\N	\N	Street Fighter II - The World Warrior (World 910214) [sound only]	1991	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2	sf2_09.bin	\N	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2	sf2_18.bin	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2	sf2_19.bin	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	3wonders	\N	\N	\N	\N	\N	Three Wonders (World) [sound only]	1991	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	3wonders	3wonders.09	\N	\N	65536	abfca165	428069d3bdc45775854cd0e8abe447f134fe5492	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	3wonders	3wonders.18	\N	\N	131072	26b211ab	0ea03fdd9edff41eacfc52aa9e0421c10968356b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	3wonders	3wonders.19	\N	\N	131072	dbe64ad0	09f2ad522fe75d7bcca094b8c6696c3733b539d5	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	kod	\N	\N	\N	\N	\N	The King of Dragons (World) [sound only]	1991	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	kod	kod09.rom	\N	\N	65536	f5514510	07e9c836adf9ef2f7e7729e99015f71e3b5f16e0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	kod	kod18.rom	\N	\N	131072	69ecb2c8	fadf266b6b20bd6329a3e638918c5a3106413476	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	kod	kod19.rom	\N	\N	131072	02d851c1	c959a6fc3e7d893557f319debae91f28471f4be2	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	captcomm	\N	\N	\N	\N	\N	Captain Commando (World) [sound only]	1991	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	captcomm	cc_09.rom	\N	\N	65536	698e8b58	b7a3d905a7ed2c430426ca2e185e3d7e75e752a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	captcomm	cc_18.rom	\N	\N	131072	6de2c2db	9a1eaba8d104f59a5e61f89679bb5de0c0c64364	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	captcomm	cc_19.rom	\N	\N	131072	b99091ae	b19197c7ad3aeaf5f41c26bf853b0c9b502ecfca	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	knights	\N	\N	\N	\N	\N	Knights of the Round (World) [sound only]	1991	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	knights	kr_09.rom	\N	\N	65536	5e44d9ee	47a7503321be8d52b5c44af838e3bb82ee15a415	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	knights	kr_18.rom	\N	\N	131072	da69d15f	9616207e693bae85705f786cef60b9f6951b5067	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	knights	kr_19.rom	\N	\N	131072	bfc654e9	01b3d92e4dedf55ea3933d387c7ddb9ba2549773	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	sf2ce	\N	\N	\N	\N	\N	Street Fighter II' - Champion Edition (World) [sound only]	1992	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2ce	s92_09.bin	\N	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2ce	s92_18.bin	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	sf2ce	s92_19.bin	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	varth	\N	\N	\N	\N	\N	Varth - Operation Thunderstorm (World) [sound only]	1992	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	varth	va_09.rom	\N	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	varth	va_18.rom	\N	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	varth	va_19.rom	\N	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	cworld2j	\N	\N	\N	\N	\N	Capcom World 2 (Japan) [sound only]	1992	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	cworld2j	q523.bin	\N	\N	65536	e14dc524	0020a9002572002458fbfe45e8a959cb90de3f03	\N	\N	\N	\N	\N	\N	
